6.51605e-007,19430.971004989,12554.076197328,10999.868447176,7781.7937840385,4745.0785055866,4247.3946127292,2119.5850877584,3220.3943761972,2471.7597068566,2678.4250521957
6.51614e-007,21016.434456679,11145.293133493,11170.619987433,7285.0584787771,5381.3232909401,3694.9769327563,1934.7605839137,2677.6816328257,1896.7703030034,3213.7667078929
6.51624e-007,19181.25442348,11408.466796334,10400.961443576,7036.2737560636,4894.5328174965,4003.1968450357,2199.4031946054,3274.4980049906,1757.9595494767,2345.1429626144
6.51633e-007,18015.448693185,10482.834793854,9844.011598797,6825.4662367231,4678.4280149256,3976.1455620815,3280.2090350161,4100.9487690629,2080.8290628396,2607.5409024727
6.51642e-007,17254.877799906,11055.976422636,9199.0554368828,7538.8242594155,4245.8561787574,4036.4767054207,3012.8437246638,4654.0404045551,3163.0047610972,2494.68240176
6.51652e-007,16736.475745396,11927.228791099,9353.2656324613,7996.4314345281,3456.0112245954,3513.163367098,2308.7348825052,3574.5490016379,3729.0714609969,3280.3213050502
6.51661e-007,18710.394381955,13146.516177601,10563.741032472,7588.9942697475,4758.3235610584,4298.5514474465,2429.8002759915,3787.9289618222,3467.9953712443,3804.8790858263
6.51671e-007,18880.986466149,12632.806708908,10558.555104182,7170.6814413037,4719.2931811724,4418.4313549506,2973.4470909838,5962.9966459063,4166.3006695957,3931.1199462814
6.5168e-007,19015.753385838,12409.758181524,9960.5822815279,7954.2072146626,3538.9108689951,4297.3926788554,3263.4845134592,6822.8404926922,5839.7802698564,4547.3950631111
6.5169e-007,19453.359797467,11911.175826484,10898.646083743,8385.2893736813,4007.5250788645,4686.0679753571,3388.1697247451,5996.6492707634,5979.738544371,5096.1530903713
6.51699e-007,19325.251995084,10919.936895047,10763.578595047,8314.669545036,4133.1414950179,5263.5697450228,4240.9019450184,5656.5784450245,6072.8295950263,5386.1208450233
6.51708e-007,19034.944487403,9766.2940122667,11267.777377002,8188.7861733679,4442.4690298519,5622.9601703398,4186.9423250236,6153.0196985374,5817.2449376473,4999.9818403865
6.51718e-007,19240.962569307,10601.357291922,11076.408901749,9370.445787348,5838.1731507239,6366.0082727538,4660.0451583532,6515.9134474103,7039.5258884639,5443.3524794455
6.51727e-007,18407.115914122,12628.425005121,10438.18287331,9369.4629902854,6589.9464565698,5375.4920440421,4167.3739154059,6262.571788845,6226.6661801268,5020.660146121
6.51737e-007,17133.945072462,13693.194510261,8729.558033177,7814.9816099525,5225.4418989289,5007.8867682311,3239.9873080951,5571.8403594573,5333.1633714103,4860.0337667861
6.51746e-007,17232.022397784,12935.144907488,10368.014359643,7790.3107864787,4800.2592258102,4700.8727877965,2969.0112402805,4747.3940992071,4679.7267371552,4203.9405977278
6.51756e-007,17330.134373163,11711.928522279,11216.951048971,7109.0610781818,4797.0509143956,4892.2388900318,3011.7475491297,4953.5822521084,4553.7927544364,4538.9857360041
6.51765e-007,17648.346859027,13795.236253168,12874.806207288,6886.7210812134,5263.8018968675,4489.3710996437,3681.0854041807,4808.876701777,4967.5715372737,3585.8685028827
6.51774e-007,17047.415309639,14538.231598263,11296.408592256,7739.0848495448,4751.3563965891,3586.756361773,3267.0207158507,4702.6549405877,4266.4592911839,3078.5672556714
6.51784e-007,18333.501506612,15485.879049223,9623.3760124119,9102.5469235512,3974.7093088324,3413.6535830271,3864.6153550895,4895.6875757204,3621.1383420042,3403.0676259365
6.51793e-007,19792.88335171,15337.736858223,9965.2920139614,8806.4878618277,4438.1987179526,3940.3578116429,4347.1044244577,3289.9869255277,3825.9603267888,3302.6977571781
