Measured unit,Wavelength (m)
246.2321831,246.2321831e-9
246.2404101,246.2404101e-9
246.2486366,246.2486366e-9
246.2568626,246.2568626e-9
246.2650882,246.2650882e-9
246.2733133,246.2733133e-9
246.281538,246.281538e-9
246.2897622,246.2897622e-9
246.2979859,246.2979859e-9
246.3062093,246.3062093e-9
246.3144321,246.3144321e-9
246.3226545,246.3226545e-9
246.3308764,246.3308764e-9
246.3390979,246.3390979e-9
246.347319,246.347319e-9
246.3555395,246.3555395e-9
246.3637597,246.3637597e-9
246.3719793,246.3719793e-9
246.3801986,246.3801986e-9
246.3884173,246.3884173e-9
246.3966356,246.3966356e-9
246.4048535,246.4048535e-9
246.4130709,246.4130709e-9
246.4212878,246.4212878e-9
246.4295043,246.4295043e-9
246.4377203,246.4377203e-9
246.4459359,246.4459359e-9
246.454151,246.454151e-9
246.4623657,246.4623657e-9
246.4705799,246.4705799e-9
246.4787937,246.4787937e-9
246.487007,246.487007e-9
246.4952198,246.4952198e-9
246.5034322,246.5034322e-9
246.5116442,246.5116442e-9
246.5198557,246.5198557e-9
246.5280667,246.5280667e-9
246.5362773,246.5362773e-9
246.5444874,246.5444874e-9
246.5526971,246.5526971e-9
246.5609063,246.5609063e-9
246.569115,246.569115e-9
246.5773233,246.5773233e-9
246.5855312,246.5855312e-9
246.5937386,246.5937386e-9
246.6019455,246.6019455e-9
246.610152,246.610152e-9
246.618358,246.618358e-9
246.6265636,246.6265636e-9
246.6145993,246.6145993e-9
246.6230086,246.6230086e-9
246.6314174,246.6314174e-9
246.6398258,246.6398258e-9
246.6482338,246.6482338e-9
246.6566413,246.6566413e-9
246.6650483,246.6650483e-9
246.6734549,246.6734549e-9
246.681861,246.681861e-9
246.6902666,246.6902666e-9
246.6986718,246.6986718e-9
246.7070766,246.7070766e-9
246.7154808,246.7154808e-9
246.7238846,246.7238846e-9
246.732288,246.732288e-9
246.7406909,246.7406909e-9
246.7490933,246.7490933e-9
246.7574953,246.7574953e-9
246.7658968,246.7658968e-9
246.7742979,246.7742979e-9
246.7826985,246.7826985e-9
246.7910987,246.7910987e-9
246.7994983,246.7994983e-9
246.8078976,246.8078976e-9
246.8162963,246.8162963e-9
246.8246946,246.8246946e-9
246.8330925,246.8330925e-9
246.8414899,246.8414899e-9
246.8498868,246.8498868e-9
246.8582833,246.8582833e-9
246.8666793,246.8666793e-9
246.8750749,246.8750749e-9
246.8834699,246.8834699e-9
246.8918646,246.8918646e-9
246.9002588,246.9002588e-9
246.9086525,246.9086525e-9
246.9170457,246.9170457e-9
246.9254385,246.9254385e-9
246.9338309,246.9338309e-9
246.9422228,246.9422228e-9
246.9506142,246.9506142e-9
246.9590052,246.9590052e-9
246.9673957,246.9673957e-9
246.9757857,246.9757857e-9
246.9841753,246.9841753e-9
246.9925644,246.9925644e-9
247.0009531,247.0009531e-9
247.0093413,247.0093413e-9
247.0177291,247.0177291e-9
247.0261164,247.0261164e-9
247.0345032,247.0345032e-9
247.0428896,247.0428896e-9
247.0512755,247.0512755e-9
247.059661,247.059661e-9
247.068046,247.068046e-9
247.0764305,247.0764305e-9
247.0848146,247.0848146e-9
247.0931982,247.0931982e-9
247.1015814,247.1015814e-9
247.1099641,247.1099641e-9
247.1183463,247.1183463e-9
247.1267281,247.1267281e-9
247.1351094,247.1351094e-9
247.1434903,247.1434903e-9
247.1518707,247.1518707e-9
247.1602507,247.1602507e-9
247.1686302,247.1686302e-9
247.1770092,247.1770092e-9
247.1853878,247.1853878e-9
247.1937659,247.1937659e-9
247.2021435,247.2021435e-9
247.2105207,247.2105207e-9
247.2188975,247.2188975e-9
247.2272738,247.2272738e-9
247.2356496,247.2356496e-9
247.2440249,247.2440249e-9
247.2523999,247.2523999e-9
247.2607743,247.2607743e-9
247.2691483,247.2691483e-9
247.2775218,247.2775218e-9
247.2858949,247.2858949e-9
247.2942675,247.2942675e-9
247.3026396,247.3026396e-9
247.3110113,247.3110113e-9
247.3193826,247.3193826e-9
247.3277533,247.3277533e-9
247.3361237,247.3361237e-9
247.3444935,247.3444935e-9
247.3528629,247.3528629e-9
247.3612318,247.3612318e-9
247.3696003,247.3696003e-9
247.3779683,247.3779683e-9
247.3863359,247.3863359e-9
247.394703,247.394703e-9
247.4030696,247.4030696e-9
247.4114358,247.4114358e-9
247.4198016,247.4198016e-9
247.4281668,247.4281668e-9
247.4365316,247.4365316e-9
247.444896,247.444896e-9
247.4532599,247.4532599e-9
247.4616233,247.4616233e-9
247.4699863,247.4699863e-9
247.4783488,247.4783488e-9
247.4867108,247.4867108e-9
247.4950724,247.4950724e-9
247.5034336,247.5034336e-9
247.5117943,247.5117943e-9
247.5201545,247.5201545e-9
247.5285142,247.5285142e-9
247.5368735,247.5368735e-9
247.5452324,247.5452324e-9
247.5535908,247.5535908e-9
247.5619487,247.5619487e-9
247.5703061,247.5703061e-9
247.5786632,247.5786632e-9
247.5870197,247.5870197e-9
247.5953758,247.5953758e-9
247.6037314,247.6037314e-9
247.6120866,247.6120866e-9
247.6204413,247.6204413e-9
247.6287956,247.6287956e-9
247.6371493,247.6371493e-9
247.6455027,247.6455027e-9
247.6538556,247.6538556e-9
247.662208,247.662208e-9
247.6705599,247.6705599e-9
247.6789114,247.6789114e-9
247.6872625,247.6872625e-9
247.6956131,247.6956131e-9
247.7039632,247.7039632e-9
247.7123128,247.7123128e-9
247.720662,247.720662e-9
247.7290108,247.7290108e-9
247.7373591,247.7373591e-9
247.7457069,247.7457069e-9
247.7540543,247.7540543e-9
247.7624012,247.7624012e-9
247.7707476,247.7707476e-9
247.7790936,247.7790936e-9
247.7874392,247.7874392e-9
247.7957842,247.7957842e-9
247.8041289,247.8041289e-9
247.812473,247.812473e-9
247.8208167,247.8208167e-9
247.8291599,247.8291599e-9
247.8375027,247.8375027e-9
247.8458451,247.8458451e-9
247.8541869,247.8541869e-9
247.8625283,247.8625283e-9
247.8708693,247.8708693e-9
247.8792097,247.8792097e-9
247.8875498,247.8875498e-9
247.8958893,247.8958893e-9
247.9042284,247.9042284e-9
247.9125671,247.9125671e-9
247.9209053,247.9209053e-9
247.929243,247.929243e-9
247.9375803,247.9375803e-9
247.9459171,247.9459171e-9
247.9542535,247.9542535e-9
247.9625894,247.9625894e-9
247.9709248,247.9709248e-9
247.9792598,247.9792598e-9
247.9875943,247.9875943e-9
247.9959284,247.9959284e-9
248.004262,248.004262e-9
248.0125951,248.0125951e-9
248.0209278,248.0209278e-9
248.02926,248.02926e-9
248.0375918,248.0375918e-9
248.0459231,248.0459231e-9
248.0542539,248.0542539e-9
248.0625843,248.0625843e-9
248.0709143,248.0709143e-9
248.0792437,248.0792437e-9
248.0875727,248.0875727e-9
248.0959013,248.0959013e-9
248.1042294,248.1042294e-9
248.112557,248.112557e-9
248.1208842,248.1208842e-9
248.1292109,248.1292109e-9
248.1375372,248.1375372e-9
248.145863,248.145863e-9
248.1541883,248.1541883e-9
248.1625132,248.1625132e-9
248.1708376,248.1708376e-9
248.1791616,248.1791616e-9
248.1874851,248.1874851e-9
248.1958081,248.1958081e-9
248.2041307,248.2041307e-9
248.2124529,248.2124529e-9
248.2207745,248.2207745e-9
248.2290957,248.2290957e-9
248.2374165,248.2374165e-9
248.2457368,248.2457368e-9
248.2540566,248.2540566e-9
248.262376,248.262376e-9
248.2706949,248.2706949e-9
248.2790134,248.2790134e-9
248.2873314,248.2873314e-9
248.2956489,248.2956489e-9
248.303966,248.303966e-9
248.3122826,248.3122826e-9
248.3205988,248.3205988e-9
248.3289145,248.3289145e-9
248.3372297,248.3372297e-9
248.3455445,248.3455445e-9
248.3538588,248.3538588e-9
248.3621727,248.3621727e-9
248.3704861,248.3704861e-9
248.3787991,248.3787991e-9
248.3871116,248.3871116e-9
248.3954236,248.3954236e-9
248.4037352,248.4037352e-9
248.4120463,248.4120463e-9
248.4203569,248.4203569e-9
248.4286671,248.4286671e-9
248.4369769,248.4369769e-9
248.4452862,248.4452862e-9
248.453595,248.453595e-9
248.4619033,248.4619033e-9
248.4702112,248.4702112e-9
248.4785187,248.4785187e-9
248.4868257,248.4868257e-9
248.4951322,248.4951322e-9
248.5034383,248.5034383e-9
248.5117439,248.5117439e-9
248.520049,248.520049e-9
248.5283537,248.5283537e-9
248.5366579,248.5366579e-9
248.5449617,248.5449617e-9
248.553265,248.553265e-9
248.5615679,248.5615679e-9
248.5698703,248.5698703e-9
248.5781722,248.5781722e-9
248.5864737,248.5864737e-9
248.5947747,248.5947747e-9
248.6030753,248.6030753e-9
248.6113754,248.6113754e-9
248.619675,248.619675e-9
248.6279742,248.6279742e-9
248.6362729,248.6362729e-9
248.6445712,248.6445712e-9
248.652869,248.652869e-9
248.6611663,248.6611663e-9
248.6694632,248.6694632e-9
248.6777597,248.6777597e-9
248.6860556,248.6860556e-9
248.6943511,248.6943511e-9
248.7026462,248.7026462e-9
248.7109408,248.7109408e-9
248.7192349,248.7192349e-9
248.7275286,248.7275286e-9
248.7358218,248.7358218e-9
248.7441146,248.7441146e-9
248.7524069,248.7524069e-9
248.7606987,248.7606987e-9
248.7689901,248.7689901e-9
248.777281,248.777281e-9
248.7855715,248.7855715e-9
248.7938615,248.7938615e-9
248.802151,248.802151e-9
248.8104401,248.8104401e-9
248.8187288,248.8187288e-9
248.8270169,248.8270169e-9
248.8353046,248.8353046e-9
248.8435919,248.8435919e-9
248.8518787,248.8518787e-9
248.860165,248.860165e-9
248.8684509,248.8684509e-9
248.8767363,248.8767363e-9
248.8850213,248.8850213e-9
248.8933058,248.8933058e-9
248.9015898,248.9015898e-9
248.9098734,248.9098734e-9
248.9181565,248.9181565e-9
248.9019697,248.9019697e-9
248.9104606,248.9104606e-9
248.918951,248.918951e-9
248.927441,248.927441e-9
248.9359305,248.9359305e-9
248.9444195,248.9444195e-9
248.9529081,248.9529081e-9
248.9613962,248.9613962e-9
248.9698839,248.9698839e-9
248.9783711,248.9783711e-9
248.9868578,248.9868578e-9
248.9953441,248.9953441e-9
249.0038299,249.0038299e-9
249.0123152,249.0123152e-9
249.0208001,249.0208001e-9
249.0292845,249.0292845e-9
249.0377684,249.0377684e-9
249.0462519,249.0462519e-9
249.0547349,249.0547349e-9
249.0632175,249.0632175e-9
249.0716996,249.0716996e-9
249.0801812,249.0801812e-9
249.0886624,249.0886624e-9
249.0971431,249.0971431e-9
249.1056233,249.1056233e-9
249.1141031,249.1141031e-9
249.1225824,249.1225824e-9
249.1310613,249.1310613e-9
249.1395396,249.1395396e-9
249.1480176,249.1480176e-9
249.156495,249.156495e-9
249.164972,249.164972e-9
249.1734486,249.1734486e-9
249.1819246,249.1819246e-9
249.1904002,249.1904002e-9
249.1988754,249.1988754e-9
249.2073501,249.2073501e-9
249.2158243,249.2158243e-9
249.2242981,249.2242981e-9
249.2327713,249.2327713e-9
249.2412442,249.2412442e-9
249.2497165,249.2497165e-9
249.2581884,249.2581884e-9
249.2666599,249.2666599e-9
249.2751309,249.2751309e-9
249.2836014,249.2836014e-9
249.2920714,249.2920714e-9
249.300541,249.300541e-9
249.3090101,249.3090101e-9
249.3174788,249.3174788e-9
249.325947,249.325947e-9
249.3344147,249.3344147e-9
249.342882,249.342882e-9
249.3513488,249.3513488e-9
249.3598152,249.3598152e-9
249.3682811,249.3682811e-9
249.3767465,249.3767465e-9
249.3852114,249.3852114e-9
249.3936759,249.3936759e-9
249.40214,249.40214e-9
249.4106035,249.4106035e-9
249.4190666,249.4190666e-9
249.4275293,249.4275293e-9
249.4359915,249.4359915e-9
249.4444532,249.4444532e-9
249.4529144,249.4529144e-9
249.4613752,249.4613752e-9
249.4698355,249.4698355e-9
249.4782954,249.4782954e-9
249.4867548,249.4867548e-9
249.4952137,249.4952137e-9
249.5036722,249.5036722e-9
249.5121302,249.5121302e-9
249.5205878,249.5205878e-9
249.5290448,249.5290448e-9
249.5375015,249.5375015e-9
249.5459576,249.5459576e-9
249.5544133,249.5544133e-9
249.5628686,249.5628686e-9
249.5713233,249.5713233e-9
249.5797776,249.5797776e-9
249.5882315,249.5882315e-9
249.5966848,249.5966848e-9
249.6051378,249.6051378e-9
249.6135902,249.6135902e-9
249.6220422,249.6220422e-9
249.6304937,249.6304937e-9
249.6389448,249.6389448e-9
249.6473954,249.6473954e-9
249.6558455,249.6558455e-9
249.6642952,249.6642952e-9
249.6727444,249.6727444e-9
249.6811932,249.6811932e-9
249.6896414,249.6896414e-9
249.6980893,249.6980893e-9
249.7065366,249.7065366e-9
249.7149835,249.7149835e-9
249.72343,249.72343e-9
249.7318759,249.7318759e-9
249.7403214,249.7403214e-9
249.7487665,249.7487665e-9
249.757211,249.757211e-9
249.7656552,249.7656552e-9
249.7740988,249.7740988e-9
249.782542,249.782542e-9
249.7909847,249.7909847e-9
249.799427,249.799427e-9
249.8078688,249.8078688e-9
249.8163101,249.8163101e-9
249.824751,249.824751e-9
249.8331914,249.8331914e-9
249.8416314,249.8416314e-9
249.8500709,249.8500709e-9
249.8585099,249.8585099e-9
249.8669484,249.8669484e-9
249.8753865,249.8753865e-9
249.8838242,249.8838242e-9
249.8922613,249.8922613e-9
249.900698,249.900698e-9
249.9091343,249.9091343e-9
249.9175701,249.9175701e-9
249.9260054,249.9260054e-9
249.9344402,249.9344402e-9
249.9428746,249.9428746e-9
249.9513085,249.9513085e-9
249.959742,249.959742e-9
249.968175,249.968175e-9
249.9766075,249.9766075e-9
249.9850396,249.9850396e-9
249.9934712,249.9934712e-9
250.0019024,250.0019024e-9
250.0103331,250.0103331e-9
250.0187633,250.0187633e-9
250.027193,250.027193e-9
250.0356223,250.0356223e-9
250.0440512,250.0440512e-9
250.0524795,250.0524795e-9
250.0609075,250.0609075e-9
250.0693349,250.0693349e-9
250.0777619,250.0777619e-9
250.0861884,250.0861884e-9
250.0946144,250.0946144e-9
250.10304,250.10304e-9
250.1114652,250.1114652e-9
250.1198898,250.1198898e-9
250.128314,250.128314e-9
250.1367378,250.1367378e-9
250.145161,250.145161e-9
250.1535839,250.1535839e-9
250.1620062,250.1620062e-9
250.1704281,250.1704281e-9
250.1788495,250.1788495e-9
250.1872705,250.1872705e-9
250.195691,250.195691e-9
250.204111,250.204111e-9
250.2125306,250.2125306e-9
250.2209497,250.2209497e-9
250.2293683,250.2293683e-9
250.2377865,250.2377865e-9
250.2462042,250.2462042e-9
250.2546215,250.2546215e-9
250.2630383,250.2630383e-9
250.2714546,250.2714546e-9
250.2798705,250.2798705e-9
250.2882859,250.2882859e-9
250.2967008,250.2967008e-9
250.3051153,250.3051153e-9
250.3135293,250.3135293e-9
250.3219428,250.3219428e-9
250.3303559,250.3303559e-9
250.3387685,250.3387685e-9
250.3471807,250.3471807e-9
250.3555924,250.3555924e-9
250.3640036,250.3640036e-9
250.3724144,250.3724144e-9
250.3808247,250.3808247e-9
250.3892345,250.3892345e-9
250.3976439,250.3976439e-9
250.4060528,250.4060528e-9
250.4144613,250.4144613e-9
250.4228693,250.4228693e-9
250.4312768,250.4312768e-9
250.4396839,250.4396839e-9
250.4480905,250.4480905e-9
250.4564966,250.4564966e-9
250.4649023,250.4649023e-9
250.4733075,250.4733075e-9
250.4817123,250.4817123e-9
250.4901165,250.4901165e-9
250.4985204,250.4985204e-9
250.5069237,250.5069237e-9
250.5153266,250.5153266e-9
250.5237291,250.5237291e-9
250.532131,250.532131e-9
250.5405325,250.5405325e-9
250.5489336,250.5489336e-9
250.5573342,250.5573342e-9
250.5657343,250.5657343e-9
250.5741339,250.5741339e-9
250.5825331,250.5825331e-9
250.5909319,250.5909319e-9
250.5993301,250.5993301e-9
250.6077279,250.6077279e-9
250.6161253,250.6161253e-9
250.6245221,250.6245221e-9
250.6329186,250.6329186e-9
250.6413145,250.6413145e-9
250.64971,250.64971e-9
250.658105,250.658105e-9
250.6664996,250.6664996e-9
250.6748937,250.6748937e-9
250.6832873,250.6832873e-9
250.6916805,250.6916805e-9
250.7000732,250.7000732e-9
250.7084654,250.7084654e-9
250.7168572,250.7168572e-9
250.7252485,250.7252485e-9
250.7336394,250.7336394e-9
250.7420298,250.7420298e-9
250.7504197,250.7504197e-9
250.7588092,250.7588092e-9
250.7671982,250.7671982e-9
250.7755867,250.7755867e-9
250.7839748,250.7839748e-9
250.7923624,250.7923624e-9
250.8007496,250.8007496e-9
250.8091362,250.8091362e-9
250.8175225,250.8175225e-9
250.8259082,250.8259082e-9
250.8342935,250.8342935e-9
250.8426784,250.8426784e-9
250.8510627,250.8510627e-9
250.8594466,250.8594466e-9
250.8678301,250.8678301e-9
250.8762131,250.8762131e-9
250.8845956,250.8845956e-9
250.8929776,250.8929776e-9
250.9013592,250.9013592e-9
250.9097404,250.9097404e-9
250.918121,250.918121e-9
250.9265012,250.9265012e-9
250.934881,250.934881e-9
250.9432602,250.9432602e-9
250.9516391,250.9516391e-9
250.9600174,250.9600174e-9
250.9683953,250.9683953e-9
250.9767727,250.9767727e-9
250.9851497,250.9851497e-9
250.9935262,250.9935262e-9
251.0019022,251.0019022e-9
251.0102778,251.0102778e-9
251.0186529,251.0186529e-9
251.0270275,251.0270275e-9
251.0354017,251.0354017e-9
251.0437754,251.0437754e-9
251.0521487,251.0521487e-9
251.0605215,251.0605215e-9
251.0688938,251.0688938e-9
251.0772657,251.0772657e-9
251.0856371,251.0856371e-9
251.094008,251.094008e-9
251.1023785,251.1023785e-9
251.1107485,251.1107485e-9
251.1191181,251.1191181e-9
251.1274872,251.1274872e-9
251.1358558,251.1358558e-9
251.1442239,251.1442239e-9
251.1525916,251.1525916e-9
251.1609589,251.1609589e-9
251.1693256,251.1693256e-9
251.177692,251.177692e-9
251.1860578,251.1860578e-9
251.1944232,251.1944232e-9
251.2027881,251.2027881e-9
251.2111526,251.2111526e-9
251.2195166,251.2195166e-9
251.2278801,251.2278801e-9
251.2362432,251.2362432e-9
251.2243063,251.2243063e-9
251.2328808,251.2328808e-9
251.2414548,251.2414548e-9
251.2500283,251.2500283e-9
251.2586014,251.2586014e-9
251.267174,251.267174e-9
251.2757462,251.2757462e-9
251.2843178,251.2843178e-9
251.292889,251.292889e-9
251.3014598,251.3014598e-9
251.3100301,251.3100301e-9
251.3185999,251.3185999e-9
251.3271692,251.3271692e-9
251.3357381,251.3357381e-9
251.3443065,251.3443065e-9
251.3528744,251.3528744e-9
251.3614419,251.3614419e-9
251.3700089,251.3700089e-9
251.3785754,251.3785754e-9
251.3871415,251.3871415e-9
251.3957071,251.3957071e-9
251.4042722,251.4042722e-9
251.4128369,251.4128369e-9
251.4214011,251.4214011e-9
251.4299648,251.4299648e-9
251.4385281,251.4385281e-9
251.4470909,251.4470909e-9
251.4556532,251.4556532e-9
251.4642151,251.4642151e-9
251.4727765,251.4727765e-9
251.4813374,251.4813374e-9
251.4898979,251.4898979e-9
251.4984579,251.4984579e-9
251.5070174,251.5070174e-9
251.5155764,251.5155764e-9
251.524135,251.524135e-9
251.5326932,251.5326932e-9
251.5412508,251.5412508e-9
251.549808,251.549808e-9
251.5583647,251.5583647e-9
251.566921,251.566921e-9
251.5754768,251.5754768e-9
251.5840321,251.5840321e-9
251.5925869,251.5925869e-9
251.6011413,251.6011413e-9
251.6096952,251.6096952e-9
251.6182487,251.6182487e-9
251.6268016,251.6268016e-9
251.6353542,251.6353542e-9
251.6439062,251.6439062e-9
251.6524578,251.6524578e-9
251.6610089,251.6610089e-9
251.6695595,251.6695595e-9
251.6781097,251.6781097e-9
251.6866594,251.6866594e-9
251.6952087,251.6952087e-9
251.7037574,251.7037574e-9
251.7123057,251.7123057e-9
251.7208536,251.7208536e-9
251.7294009,251.7294009e-9
251.7379478,251.7379478e-9
251.7464943,251.7464943e-9
251.7550402,251.7550402e-9
251.7635857,251.7635857e-9
251.7721308,251.7721308e-9
251.7806753,251.7806753e-9
251.7892194,251.7892194e-9
251.7977631,251.7977631e-9
251.8063062,251.8063062e-9
251.8148489,251.8148489e-9
251.8233912,251.8233912e-9
251.8319329,251.8319329e-9
251.8404742,251.8404742e-9
251.849015,251.849015e-9
251.8575554,251.8575554e-9
251.8660953,251.8660953e-9
251.8746347,251.8746347e-9
251.8831737,251.8831737e-9
251.8917122,251.8917122e-9
251.9002502,251.9002502e-9
251.9087877,251.9087877e-9
251.9173248,251.9173248e-9
251.9258614,251.9258614e-9
251.9343976,251.9343976e-9
251.9429333,251.9429333e-9
251.9514685,251.9514685e-9
251.9600032,251.9600032e-9
251.9685375,251.9685375e-9
251.9770713,251.9770713e-9
251.9856047,251.9856047e-9
251.9941375,251.9941375e-9
252.00267,252.00267e-9
252.0112019,252.0112019e-9
252.0197334,252.0197334e-9
252.0282644,252.0282644e-9
252.0367949,252.0367949e-9
252.045325,252.045325e-9
252.0538546,252.0538546e-9
252.0623837,252.0623837e-9
252.0709124,252.0709124e-9
252.0794406,252.0794406e-9
252.0879684,252.0879684e-9
252.0964956,252.0964956e-9
252.1050224,252.1050224e-9
252.1135488,252.1135488e-9
252.1220746,252.1220746e-9
252.1306,252.1306e-9
252.139125,252.139125e-9
252.1476494,252.1476494e-9
252.1561734,252.1561734e-9
252.164697,252.164697e-9
252.17322,252.17322e-9
252.1817426,252.1817426e-9
252.1902647,252.1902647e-9
252.1987864,252.1987864e-9
252.2073076,252.2073076e-9
252.2158283,252.2158283e-9
252.2243486,252.2243486e-9
252.2328684,252.2328684e-9
252.2413877,252.2413877e-9
252.2499065,252.2499065e-9
252.2584249,252.2584249e-9
252.2669428,252.2669428e-9
252.2754603,252.2754603e-9
252.2839773,252.2839773e-9
252.2924938,252.2924938e-9
252.3010098,252.3010098e-9
252.3095254,252.3095254e-9
252.3180405,252.3180405e-9
252.3265552,252.3265552e-9
252.3350694,252.3350694e-9
252.3435831,252.3435831e-9
252.3520963,252.3520963e-9
