Measured unit,Wavelength (m),Sensitivity,Additional multiplier,Additional additive
203.60532,2.03605E-07,0,1,0
203.612205,2.03612E-07,0,1,0
203.619089,2.03619E-07,0,1,0
203.625974,2.03626E-07,0,1,0
203.632857,2.03633E-07,0,1,0
203.639741,2.0364E-07,0,1,0
203.646624,2.03647E-07,0,1,0
203.653507,2.03654E-07,0,1,0
203.660389,2.0366E-07,0,1,0
203.667271,2.03667E-07,0,1,0
203.674152,2.03674E-07,0,1,0
203.681034,2.03681E-07,0,1,0
203.687914,2.03688E-07,0,1,0
203.694795,2.03695E-07,0,1,0
203.701675,2.03702E-07,0,1,0
203.708554,2.03709E-07,0,1,0
203.715434,2.03715E-07,0,1,0
203.722313,2.03722E-07,0,1,0
203.729191,2.03729E-07,0,1,0
203.736069,2.03736E-07,0,1,0
203.742947,2.03743E-07,0,1,0
203.749825,2.0375E-07,0,1,0
203.756702,2.03757E-07,0,1,0
203.763578,2.03764E-07,0,1,0
203.770455,2.0377E-07,0,1,0
203.77733,2.03777E-07,0,1,0
203.784206,2.03784E-07,0,1,0
203.791081,2.03791E-07,0,1,0
203.797956,2.03798E-07,0,1,0
203.80483,2.03805E-07,0,1,0
203.811704,2.03812E-07,0,1,0
203.818578,2.03819E-07,0,1,0
203.825451,2.03825E-07,0,1,0
203.832324,2.03832E-07,0,1,0
203.839197,2.03839E-07,0,1,0
203.846069,2.03846E-07,0,1,0
203.85294,2.03853E-07,0,1,0
203.859812,2.0386E-07,0,1,0
203.866683,2.03867E-07,0,1,0
203.873553,2.03874E-07,0,1,0
203.880424,2.0388E-07,0,1,0
203.887294,2.03887E-07,0,1,0
203.894163,2.03894E-07,0,1,0
203.901032,2.03901E-07,0,1,0
203.907901,2.03908E-07,0,1,0
203.914769,2.03915E-07,0,1,0
203.921637,2.03922E-07,0,1,0
203.928505,2.03929E-07,0,1,0
203.935372,2.03935E-07,0,1,0
203.942239,2.03942E-07,0,1,0
203.949105,2.03949E-07,0,1,0
203.955971,2.03956E-07,0,1,0
203.962837,2.03963E-07,0,1,0
203.969702,2.0397E-07,0,1,0
203.976567,2.03977E-07,0,1,0
203.983432,2.03983E-07,0,1,0
203.990296,2.0399E-07,0,1,0
203.99716,2.03997E-07,0,1,0
204.004023,2.04004E-07,0,1,0
204.010886,2.04011E-07,0,1,0
204.017749,2.04018E-07,0,1,0
204.024611,2.04025E-07,0,1,0
204.031473,2.04031E-07,0,1,0
204.038335,2.04038E-07,0,1,0
204.045196,2.04045E-07,0,1,0
204.052057,2.04052E-07,0,1,0
204.058917,2.04059E-07,0,1,0
204.065777,2.04066E-07,0,1,0
204.072637,2.04073E-07,0,1,0
204.079496,2.04079E-07,0,1,0
204.086355,2.04086E-07,0,1,0
204.093213,2.04093E-07,0,1,0
204.100072,2.041E-07,0,1,0
204.106929,2.04107E-07,0,1,0
204.113787,2.04114E-07,0,1,0
204.120644,2.04121E-07,0,1,0
204.1275,2.04128E-07,0,1,0
204.134357,2.04134E-07,0,1,0
204.141212,2.04141E-07,0,1,0
204.148068,2.04148E-07,0,1,0
204.154923,2.04155E-07,0,1,0
204.161778,2.04162E-07,0,1,0
204.168632,2.04169E-07,0,1,0
204.175486,2.04175E-07,0,1,0
204.18234,2.04182E-07,0,1,0
204.189193,2.04189E-07,0,1,0
204.196046,2.04196E-07,0,1,0
204.202898,2.04203E-07,0,1,0
204.20975,2.0421E-07,0,1,0
204.216602,2.04217E-07,0,1,0
204.223453,2.04223E-07,0,1,0
204.230304,2.0423E-07,0,1,0
204.237155,2.04237E-07,0,1,0
204.244005,2.04244E-07,0,1,0
204.250855,2.04251E-07,0,1,0
204.257704,2.04258E-07,0,1,0
204.264553,2.04265E-07,0,1,0
204.271402,2.04271E-07,0,1,0
204.27825,2.04278E-07,0,1,0
204.285098,2.04285E-07,0,1,0
204.291945,2.04292E-07,0,1,0
204.298793,2.04299E-07,0,1,0
204.305639,2.04306E-07,0,1,0
204.312486,2.04312E-07,0,1,0
204.319332,2.04319E-07,0,1,0
204.326177,2.04326E-07,0,1,0
204.333023,2.04333E-07,0,1,0
204.339867,2.0434E-07,0,1,0
204.346712,2.04347E-07,0,1,0
204.353556,2.04354E-07,0,1,0
204.3604,2.0436E-07,0,1,0
204.367243,2.04367E-07,0,1,0
204.374086,2.04374E-07,0,1,0
204.380929,2.04381E-07,0,1,0
204.387771,2.04388E-07,0,1,0
204.394613,2.04395E-07,0,1,0
204.401454,2.04401E-07,0,1,0
204.408295,2.04408E-07,0,1,0
204.415136,2.04415E-07,0,1,0
204.421976,2.04422E-07,0,1,0
204.428816,2.04429E-07,0,1,0
204.435656,2.04436E-07,0,1,0
204.442495,2.04442E-07,0,1,0
204.449334,2.04449E-07,0,1,0
204.456172,2.04456E-07,0,1,0
204.46301,2.04463E-07,0,1,0
204.469848,2.0447E-07,0,1,0
204.476685,2.04477E-07,0,1,0
204.483522,2.04484E-07,0,1,0
204.490358,2.0449E-07,0,1,0
204.497194,2.04497E-07,0,1,0
204.50403,2.04504E-07,0,1,0
204.510865,2.04511E-07,0,1,0
204.5177,2.04518E-07,0,1,0
204.524535,2.04525E-07,0,1,0
204.531369,2.04531E-07,0,1,0
204.538203,2.04538E-07,0,1,0
204.545037,2.04545E-07,0,1,0
204.55187,2.04552E-07,0,1,0
204.558702,2.04559E-07,0,1,0
204.565535,2.04566E-07,0,1,0
204.572367,2.04572E-07,0,1,0
204.579198,2.04579E-07,0,1,0
204.586029,2.04586E-07,0,1,0
204.59286,2.04593E-07,0,1,0
204.59969,2.046E-07,0,1,0
204.606521,2.04607E-07,0,1,0
204.61335,2.04613E-07,0,1,0
204.620179,2.0462E-07,0,1,0
204.627008,2.04627E-07,0,1,0
204.633837,2.04634E-07,0,1,0
204.640665,2.04641E-07,0,1,0
204.647493,2.04647E-07,0,1,0
204.65432,2.04654E-07,0,1,0
204.661147,2.04661E-07,0,1,0
204.667974,2.04668E-07,0,1,0
204.6748,2.04675E-07,0,1,0
204.681626,2.04682E-07,0,1,0
204.688451,2.04688E-07,0,1,0
204.695276,2.04695E-07,0,1,0
204.702101,2.04702E-07,0,1,0
204.708925,2.04709E-07,0,1,0
204.715749,2.04716E-07,0,1,0
204.722573,2.04723E-07,0,1,0
204.729396,2.04729E-07,0,1,0
204.734777,2.04735E-07,0,1,0
204.736219,2.04736E-07,0,1,0
204.74174,2.04742E-07,0,1,0
204.743041,2.04743E-07,0,1,0
204.748702,2.04749E-07,0,1,0
204.755665,2.04756E-07,0,1,0
204.762626,2.04763E-07,0,1,0
204.769588,2.0477E-07,0,1,0
204.776549,2.04777E-07,0,1,0
204.783509,2.04784E-07,0,1,0
204.79047,2.0479E-07,0,1,0
204.797429,2.04797E-07,0,1,0
204.804389,2.04804E-07,0,1,0
204.811348,2.04811E-07,0,1,0
204.818307,2.04818E-07,0,1,0
204.825265,2.04825E-07,0,1,0
204.832223,2.04832E-07,0,1,0
204.839181,2.04839E-07,0,1,0
204.846138,2.04846E-07,0,1,0
204.853095,2.04853E-07,0,1,0
204.860051,2.0486E-07,0,1,0
204.867007,2.04867E-07,0,1,0
204.873963,2.04874E-07,0,1,0
204.880919,2.04881E-07,0,1,0
204.887873,2.04888E-07,0,1,0
204.894828,2.04895E-07,0,1,0
204.901782,2.04902E-07,0,1,0
204.908736,2.04909E-07,0,1,0
204.91569,2.04916E-07,0,1,0
204.922643,2.04923E-07,0,1,0
204.929595,2.0493E-07,0,1,0
204.936548,2.04937E-07,0,1,0
204.9435,2.04944E-07,0,1,0
204.950451,2.0495E-07,0,1,0
204.957402,2.04957E-07,0,1,0
204.964353,2.04964E-07,0,1,0
204.971304,2.04971E-07,0,1,0
204.978254,2.04978E-07,0,1,0
204.985203,2.04985E-07,0,1,0
204.992153,2.04992E-07,0,1,0
204.999101,2.04999E-07,0,1,0
205.00605,2.05006E-07,0,1,0
205.012998,2.05013E-07,0,1,0
205.019946,2.0502E-07,0,1,0
205.026893,2.05027E-07,0,1,0
205.03384,2.05034E-07,0,1,0
205.040787,2.05041E-07,0,1,0
205.047733,2.05048E-07,0,1,0
205.054679,2.05055E-07,0,1,0
205.061625,2.05062E-07,0,1,0
205.06857,2.05069E-07,0,1,0
205.075514,2.05076E-07,0,1,0
205.082459,2.05082E-07,0,1,0
205.089403,2.05089E-07,0,1,0
205.096346,2.05096E-07,0,1,0
205.10329,2.05103E-07,0,1,0
205.110232,2.0511E-07,0,1,0
205.117175,2.05117E-07,0,1,0
205.124117,2.05124E-07,0,1,0
205.131059,2.05131E-07,0,1,0
205.138,2.05138E-07,0,1,0
205.144941,2.05145E-07,0,1,0
205.151881,2.05152E-07,0,1,0
205.158822,2.05159E-07,0,1,0
205.165761,2.05166E-07,0,1,0
205.172701,2.05173E-07,0,1,0
205.17964,2.0518E-07,0,1,0
205.186579,2.05187E-07,0,1,0
205.193517,2.05194E-07,0,1,0
205.200455,2.052E-07,0,1,0
205.207392,2.05207E-07,0,1,0
205.214329,2.05214E-07,0,1,0
205.221266,2.05221E-07,0,1,0
205.228203,2.05228E-07,0,1,0
205.235139,2.05235E-07,0,1,0
205.242074,2.05242E-07,0,1,0
205.249009,2.05249E-07,0,1,0
205.255944,2.05256E-07,0,1,0
205.262879,2.05263E-07,0,1,0
205.269813,2.0527E-07,0,1,0
205.276747,2.05277E-07,0,1,0
205.28368,2.05284E-07,0,1,0
205.290613,2.05291E-07,0,1,0
205.297546,2.05298E-07,0,1,0
205.304478,2.05304E-07,0,1,0
205.31141,2.05311E-07,0,1,0
205.318341,2.05318E-07,0,1,0
205.325272,2.05325E-07,0,1,0
205.332203,2.05332E-07,0,1,0
205.339133,2.05339E-07,0,1,0
205.346063,2.05346E-07,0,1,0
205.352993,2.05353E-07,0,1,0
205.359922,2.0536E-07,0,1,0
205.366851,2.05367E-07,0,1,0
205.373779,2.05374E-07,0,1,0
205.380707,2.05381E-07,0,1,0
205.387635,2.05388E-07,0,1,0
205.394562,2.05395E-07,0,1,0
205.401489,2.05401E-07,0,1,0
205.408415,2.05408E-07,0,1,0
205.415341,2.05415E-07,0,1,0
205.422267,2.05422E-07,0,1,0
205.429193,2.05429E-07,0,1,0
205.436117,2.05436E-07,0,1,0
205.443042,2.05443E-07,0,1,0
205.449966,2.0545E-07,0,1,0
205.45689,2.05457E-07,0,1,0
205.463814,2.05464E-07,0,1,0
205.470737,2.05471E-07,0,1,0
205.477659,2.05478E-07,0,1,0
205.484582,2.05485E-07,0,1,0
205.491504,2.05492E-07,0,1,0
205.498425,2.05498E-07,0,1,0
205.505346,2.05505E-07,0,1,0
205.512267,2.05512E-07,0,1,0
205.519188,2.05519E-07,0,1,0
205.526108,2.05526E-07,0,1,0
205.533027,2.05533E-07,0,1,0
205.539947,2.0554E-07,0,1,0
205.546865,2.05547E-07,0,1,0
205.553784,2.05554E-07,0,1,0
205.560702,2.05561E-07,0,1,0
205.56762,2.05568E-07,0,1,0
205.574537,2.05575E-07,0,1,0
205.581454,2.05581E-07,0,1,0
205.588371,2.05588E-07,0,1,0
205.595287,2.05595E-07,0,1,0
205.602203,2.05602E-07,0,1,0
205.609118,2.05609E-07,0,1,0
205.616033,2.05616E-07,0,1,0
205.622948,2.05623E-07,0,1,0
205.629862,2.0563E-07,0,1,0
205.636776,2.05637E-07,0,1,0
205.64369,2.05644E-07,0,1,0
205.650603,2.05651E-07,0,1,0
205.657516,2.05658E-07,0,1,0
205.664428,2.05664E-07,0,1,0
205.67134,2.05671E-07,0,1,0
205.678252,2.05678E-07,0,1,0
205.685163,2.05685E-07,0,1,0
205.692074,2.05692E-07,0,1,0
205.698985,2.05699E-07,0,1,0
205.705895,2.05706E-07,0,1,0
205.712804,2.05713E-07,0,1,0
205.719714,2.0572E-07,0,1,0
205.726623,2.05727E-07,0,1,0
205.733531,2.05734E-07,0,1,0
205.74044,2.0574E-07,0,1,0
205.747347,2.05747E-07,0,1,0
205.754255,2.05754E-07,0,1,0
205.761162,2.05761E-07,0,1,0
205.768069,2.05768E-07,0,1,0
205.774975,2.05775E-07,0,1,0
205.781881,2.05782E-07,0,1,0
205.788786,2.05789E-07,0,1,0
205.795691,2.05796E-07,0,1,0
205.802596,2.05803E-07,0,1,0
205.809501,2.0581E-07,0,1,0
205.816405,2.05816E-07,0,1,0
205.823308,2.05823E-07,0,1,0
205.830211,2.0583E-07,0,1,0
205.837114,2.05837E-07,0,1,0
205.844017,2.05844E-07,0,1,0
205.850919,2.05851E-07,0,1,0
205.857821,2.05858E-07,0,1,0
205.864722,2.05865E-07,0,1,0
205.871623,2.05872E-07,0,1,0
205.878523,2.05879E-07,0,1,0
205.885424,2.05885E-07,0,1,0
205.892323,2.05892E-07,0,1,0
205.899223,2.05899E-07,0,1,0
205.906122,2.05906E-07,0,1,0
205.913021,2.05913E-07,0,1,0
205.919919,2.0592E-07,0,1,0
205.926817,2.05927E-07,0,1,0
205.933714,2.05934E-07,0,1,0
205.940611,2.05941E-07,0,1,0
205.947508,2.05948E-07,0,1,0
205.954404,2.05954E-07,0,1,0
205.9613,2.05961E-07,0,1,0
205.968196,2.05968E-07,0,1,0
205.975091,2.05975E-07,0,1,0
205.981986,2.05982E-07,0,1,0
205.98888,2.05989E-07,0,1,0
205.995775,2.05996E-07,0,1,0
206.002668,2.06003E-07,0,1,0
206.009561,2.0601E-07,0,1,0
206.016454,2.06016E-07,0,1,0
206.023347,2.06023E-07,0,1,0
206.030239,2.0603E-07,0,1,0
206.037131,2.06037E-07,0,1,0
206.044022,2.06044E-07,0,1,0
206.050913,2.06051E-07,0,1,0
206.057804,2.06058E-07,0,1,0
206.064694,2.06065E-07,0,1,0
206.071584,2.06072E-07,0,1,0
206.078473,2.06078E-07,0,1,0
206.085362,2.06085E-07,0,1,0
206.092251,2.06092E-07,0,1,0
206.099139,2.06099E-07,0,1,0
206.106027,2.06106E-07,0,1,0
206.112915,2.06113E-07,0,1,0
206.119802,2.0612E-07,0,1,0
206.126689,2.06127E-07,0,1,0
206.133575,2.06134E-07,0,1,0
206.140461,2.0614E-07,0,1,0
206.147347,2.06147E-07,0,1,0
206.147598,2.06148E-07,0,1,0
206.154232,2.06154E-07,0,1,0
206.154625,2.06155E-07,0,1,0
206.161652,2.06162E-07,0,1,0
206.168679,2.06169E-07,0,1,0
206.175705,2.06176E-07,0,1,0
206.182731,2.06183E-07,0,1,0
206.189757,2.0619E-07,0,1,0
206.196782,2.06197E-07,0,1,0
206.203807,2.06204E-07,0,1,0
206.210832,2.06211E-07,0,1,0
206.217856,2.06218E-07,0,1,0
206.22488,2.06225E-07,0,1,0
206.231903,2.06232E-07,0,1,0
206.238926,2.06239E-07,0,1,0
206.245948,2.06246E-07,0,1,0
206.252971,2.06253E-07,0,1,0
206.259992,2.0626E-07,0,1,0
206.267014,2.06267E-07,0,1,0
206.274035,2.06274E-07,0,1,0
206.281056,2.06281E-07,0,1,0
206.288076,2.06288E-07,0,1,0
206.295096,2.06295E-07,0,1,0
206.302115,2.06302E-07,0,1,0
206.309135,2.06309E-07,0,1,0
206.316153,2.06316E-07,0,1,0
206.323172,2.06323E-07,0,1,0
206.33019,2.0633E-07,0,1,0
206.337208,2.06337E-07,0,1,0
206.344225,2.06344E-07,0,1,0
206.351242,2.06351E-07,0,1,0
206.358258,2.06358E-07,0,1,0
206.365274,2.06365E-07,0,1,0
206.37229,2.06372E-07,0,1,0
206.379305,2.06379E-07,0,1,0
206.38632,2.06386E-07,0,1,0
206.393335,2.06393E-07,0,1,0
206.400349,2.064E-07,0,1,0
206.407363,2.06407E-07,0,1,0
206.414376,2.06414E-07,0,1,0
206.42139,2.06421E-07,0,1,0
206.428402,2.06428E-07,0,1,0
206.435415,2.06435E-07,0,1,0
206.442426,2.06442E-07,0,1,0
206.449438,2.06449E-07,0,1,0
206.456449,2.06456E-07,0,1,0
206.46346,2.06463E-07,0,1,0
206.47047,2.0647E-07,0,1,0
206.47748,2.06477E-07,0,1,0
206.48449,2.06484E-07,0,1,0
206.491499,2.06491E-07,0,1,0
206.498508,2.06499E-07,0,1,0
206.505517,2.06506E-07,0,1,0
206.512525,2.06513E-07,0,1,0
206.519533,2.0652E-07,0,1,0
206.52654,2.06527E-07,0,1,0
206.533547,2.06534E-07,0,1,0
206.540554,2.06541E-07,0,1,0
206.54756,2.06548E-07,0,1,0
206.554566,2.06555E-07,0,1,0
206.561571,2.06562E-07,0,1,0
206.568576,2.06569E-07,0,1,0
206.575581,2.06576E-07,0,1,0
206.582585,2.06583E-07,0,1,0
206.589589,2.0659E-07,0,1,0
206.596593,2.06597E-07,0,1,0
206.603596,2.06604E-07,0,1,0
206.610598,2.06611E-07,0,1,0
206.617601,2.06618E-07,0,1,0
206.624603,2.06625E-07,0,1,0
206.631604,2.06632E-07,0,1,0
206.638606,2.06639E-07,0,1,0
206.645607,2.06646E-07,0,1,0
206.652607,2.06653E-07,0,1,0
206.659607,2.0666E-07,0,1,0
206.666607,2.06667E-07,0,1,0
206.673606,2.06674E-07,0,1,0
206.680605,2.06681E-07,0,1,0
206.687604,2.06688E-07,0,1,0
206.694602,2.06695E-07,0,1,0
206.7016,2.06702E-07,0,1,0
206.708597,2.06709E-07,0,1,0
206.715594,2.06716E-07,0,1,0
206.722591,2.06723E-07,0,1,0
206.729587,2.0673E-07,0,1,0
206.736583,2.06737E-07,0,1,0
206.743579,2.06744E-07,0,1,0
206.750574,2.06751E-07,0,1,0
206.757569,2.06758E-07,0,1,0
206.764563,2.06765E-07,0,1,0
206.771557,2.06772E-07,0,1,0
206.77855,2.06779E-07,0,1,0
206.785544,2.06786E-07,0,1,0
206.792537,2.06793E-07,0,1,0
206.799529,2.068E-07,0,1,0
206.806521,2.06807E-07,0,1,0
206.813513,2.06814E-07,0,1,0
206.820504,2.06821E-07,0,1,0
206.827495,2.06827E-07,0,1,0
206.834486,2.06834E-07,0,1,0
206.841476,2.06841E-07,0,1,0
206.848465,2.06848E-07,0,1,0
206.855455,2.06855E-07,0,1,0
206.862444,2.06862E-07,0,1,0
206.869433,2.06869E-07,0,1,0
206.876421,2.06876E-07,0,1,0
206.883409,2.06883E-07,0,1,0
206.890396,2.0689E-07,0,1,0
206.897383,2.06897E-07,0,1,0
206.90437,2.06904E-07,0,1,0
206.911356,2.06911E-07,0,1,0
206.918342,2.06918E-07,0,1,0
206.925328,2.06925E-07,0,1,0
206.932313,2.06932E-07,0,1,0
206.939298,2.06939E-07,0,1,0
206.946282,2.06946E-07,0,1,0
206.953266,2.06953E-07,0,1,0
206.96025,2.0696E-07,0,1,0
206.967233,2.06967E-07,0,1,0
206.974216,2.06974E-07,0,1,0
206.981199,2.06981E-07,0,1,0
206.988181,2.06988E-07,0,1,0
206.995162,2.06995E-07,0,1,0
207.002144,2.07002E-07,0,1,0
207.009125,2.07009E-07,0,1,0
207.016105,2.07016E-07,0,1,0
207.023085,2.07023E-07,0,1,0
207.030065,2.0703E-07,0,1,0
207.037045,2.07037E-07,0,1,0
207.044024,2.07044E-07,0,1,0
207.051002,2.07051E-07,0,1,0
207.057981,2.07058E-07,0,1,0
207.064959,2.07065E-07,0,1,0
207.071936,2.07072E-07,0,1,0
207.078913,2.07079E-07,0,1,0
207.08589,2.07086E-07,0,1,0
207.092866,2.07093E-07,0,1,0
207.099842,2.071E-07,0,1,0
207.106818,2.07107E-07,0,1,0
207.113793,2.07114E-07,0,1,0
207.120768,2.07121E-07,0,1,0
207.127742,2.07128E-07,0,1,0
207.134716,2.07135E-07,0,1,0
207.14169,2.07142E-07,0,1,0
207.148663,2.07149E-07,0,1,0
207.155636,2.07156E-07,0,1,0
207.162609,2.07163E-07,0,1,0
207.169581,2.0717E-07,0,1,0
207.176553,2.07177E-07,0,1,0
207.183524,2.07184E-07,0,1,0
207.190495,2.0719E-07,0,1,0
207.197466,2.07197E-07,0,1,0
207.204436,2.07204E-07,0,1,0
207.211406,2.07211E-07,0,1,0
207.218375,2.07218E-07,0,1,0
207.225344,2.07225E-07,0,1,0
207.232313,2.07232E-07,0,1,0
207.239281,2.07239E-07,0,1,0
207.246249,2.07246E-07,0,1,0
207.253217,2.07253E-07,0,1,0
207.260184,2.0726E-07,0,1,0
207.267151,2.07267E-07,0,1,0
207.274117,2.07274E-07,0,1,0
207.281083,2.07281E-07,0,1,0
207.288049,2.07288E-07,0,1,0
207.295014,2.07295E-07,0,1,0
207.301979,2.07302E-07,0,1,0
207.308943,2.07309E-07,0,1,0
207.315907,2.07316E-07,0,1,0
207.322871,2.07323E-07,0,1,0
207.329834,2.0733E-07,0,1,0
207.336797,2.07337E-07,0,1,0
207.34376,2.07344E-07,0,1,0
207.350722,2.07351E-07,0,1,0
207.357684,2.07358E-07,0,1,0
207.364645,2.07365E-07,0,1,0
207.371606,2.07372E-07,0,1,0
207.378567,2.07379E-07,0,1,0
207.385527,2.07386E-07,0,1,0
207.392487,2.07392E-07,0,1,0
207.399446,2.07399E-07,0,1,0
207.406405,2.07406E-07,0,1,0
207.413364,2.07413E-07,0,1,0
207.420322,2.0742E-07,0,1,0
207.42728,2.07427E-07,0,1,0
207.434237,2.07434E-07,0,1,0
207.441195,2.07441E-07,0,1,0
207.448151,2.07448E-07,0,1,0
207.455108,2.07455E-07,0,1,0
207.462064,2.07462E-07,0,1,0
207.469019,2.07469E-07,0,1,0
207.475975,2.07476E-07,0,1,0
207.482929,2.07483E-07,0,1,0
207.489884,2.0749E-07,0,1,0
207.496838,2.07497E-07,0,1,0
207.503792,2.07504E-07,0,1,0
207.510745,2.07511E-07,0,1,0
207.517698,2.07518E-07,0,1,0
207.52465,2.07525E-07,0,1,0
207.531602,2.07532E-07,0,1,0
207.538554,2.07539E-07,0,1,0
207.545505,2.07546E-07,0,1,0
207.552456,2.07552E-07,0,1,0
207.559407,2.07559E-07,0,1,0
207.566357,2.07566E-07,0,1,0
207.573307,2.07573E-07,0,1,0
207.580256,2.0758E-07,0,1,0
207.587205,2.07587E-07,0,1,0
207.594154,2.07594E-07,0,1,0
207.601102,2.07601E-07,0,1,0
207.60805,2.07608E-07,0,1,0
207.614998,2.07615E-07,0,1,0
207.621945,2.07622E-07,0,1,0
207.628892,2.07629E-07,0,1,0
207.635838,2.07636E-07,0,1,0
207.642784,2.07643E-07,0,1,0
207.64973,2.0765E-07,0,1,0
207.656675,2.07657E-07,0,1,0
207.663619,2.07664E-07,0,1,0
207.670564,2.07671E-07,0,1,0
207.677508,2.07678E-07,0,1,0
207.684452,2.07684E-07,0,1,0
207.691395,2.07691E-07,0,1,0
207.698338,2.07698E-07,0,1,0
207.70528,2.07705E-07,0,1,0
207.712222,2.07712E-07,0,1,0
207.719164,2.07719E-07,0,1,0
207.726105,2.07726E-07,0,1,0
207.733046,2.07733E-07,0,1,0
207.739987,2.0774E-07,0,1,0
207.746927,2.07747E-07,0,1,0
207.753867,2.07754E-07,0,1,0
207.760806,2.07761E-07,0,1,0
207.767745,2.07768E-07,0,1,0
207.774684,2.07775E-07,0,1,0
207.781622,2.07782E-07,0,1,0
207.78856,2.07789E-07,0,1,0
207.795497,2.07795E-07,0,1,0
207.802434,2.07802E-07,0,1,0
207.809371,2.07809E-07,0,1,0
207.816307,2.07816E-07,0,1,0
207.823243,2.07823E-07,0,1,0
207.830179,2.0783E-07,0,1,0
207.837114,2.07837E-07,0,1,0
207.844049,2.07844E-07,0,1,0
207.850983,2.07851E-07,0,1,0
207.857917,2.07858E-07,0,1,0
207.864851,2.07865E-07,0,1,0
207.871784,2.07872E-07,0,1,0
207.878717,2.07879E-07,0,1,0
207.879965,2.0788E-07,0,1,0
207.885649,2.07886E-07,0,1,0
207.887042,2.07887E-07,0,1,0
207.894119,2.07894E-07,0,1,0
207.901195,2.07901E-07,0,1,0
207.908271,2.07908E-07,0,1,0
207.915347,2.07915E-07,0,1,0
207.922422,2.07922E-07,0,1,0
207.929497,2.07929E-07,0,1,0
207.936571,2.07937E-07,0,1,0
207.943645,2.07944E-07,0,1,0
207.950719,2.07951E-07,0,1,0
207.957792,2.07958E-07,0,1,0
207.964865,2.07965E-07,0,1,0
207.971938,2.07972E-07,0,1,0
207.97901,2.07979E-07,0,1,0
207.986081,2.07986E-07,0,1,0
207.993153,2.07993E-07,0,1,0
208.000224,2.08E-07,0,1,0
208.007294,2.08007E-07,0,1,0
208.014364,2.08014E-07,0,1,0
208.021434,2.08021E-07,0,1,0
208.028504,2.08029E-07,0,1,0
208.035573,2.08036E-07,0,1,0
208.042641,2.08043E-07,0,1,0
208.04971,2.0805E-07,0,1,0
208.056777,2.08057E-07,0,1,0
208.063845,2.08064E-07,0,1,0
208.070912,2.08071E-07,0,1,0
208.077979,2.08078E-07,0,1,0
208.085045,2.08085E-07,0,1,0
208.092111,2.08092E-07,0,1,0
208.099177,2.08099E-07,0,1,0
208.106242,2.08106E-07,0,1,0
208.113307,2.08113E-07,0,1,0
208.120371,2.0812E-07,0,1,0
208.127435,2.08127E-07,0,1,0
208.134499,2.08134E-07,0,1,0
208.141562,2.08142E-07,0,1,0
208.148625,2.08149E-07,0,1,0
208.155687,2.08156E-07,0,1,0
208.162749,2.08163E-07,0,1,0
208.169811,2.0817E-07,0,1,0
208.176873,2.08177E-07,0,1,0
208.183934,2.08184E-07,0,1,0
208.190994,2.08191E-07,0,1,0
208.198054,2.08198E-07,0,1,0
208.205114,2.08205E-07,0,1,0
208.212173,2.08212E-07,0,1,0
208.219233,2.08219E-07,0,1,0
208.226291,2.08226E-07,0,1,0
208.233349,2.08233E-07,0,1,0
208.240407,2.0824E-07,0,1,0
208.247465,2.08247E-07,0,1,0
208.254522,2.08255E-07,0,1,0
208.261579,2.08262E-07,0,1,0
208.268635,2.08269E-07,0,1,0
208.275691,2.08276E-07,0,1,0
208.282747,2.08283E-07,0,1,0
208.289802,2.0829E-07,0,1,0
208.296857,2.08297E-07,0,1,0
208.303911,2.08304E-07,0,1,0
208.310965,2.08311E-07,0,1,0
208.318019,2.08318E-07,0,1,0
208.325072,2.08325E-07,0,1,0
208.332125,2.08332E-07,0,1,0
208.339177,2.08339E-07,0,1,0
208.346229,2.08346E-07,0,1,0
208.353281,2.08353E-07,0,1,0
208.360332,2.0836E-07,0,1,0
208.367383,2.08367E-07,0,1,0
208.374434,2.08374E-07,0,1,0
208.381484,2.08381E-07,0,1,0
208.388534,2.08389E-07,0,1,0
208.395583,2.08396E-07,0,1,0
208.402632,2.08403E-07,0,1,0
208.409681,2.0841E-07,0,1,0
208.416729,2.08417E-07,0,1,0
208.423777,2.08424E-07,0,1,0
208.430825,2.08431E-07,0,1,0
208.437872,2.08438E-07,0,1,0
208.444918,2.08445E-07,0,1,0
208.451965,2.08452E-07,0,1,0
208.459011,2.08459E-07,0,1,0
208.466056,2.08466E-07,0,1,0
208.473101,2.08473E-07,0,1,0
208.480146,2.0848E-07,0,1,0
208.487191,2.08487E-07,0,1,0
208.494235,2.08494E-07,0,1,0
208.501278,2.08501E-07,0,1,0
208.508321,2.08508E-07,0,1,0
208.515364,2.08515E-07,0,1,0
208.522407,2.08522E-07,0,1,0
208.529449,2.08529E-07,0,1,0
208.53649,2.08536E-07,0,1,0
208.543532,2.08544E-07,0,1,0
208.550573,2.08551E-07,0,1,0
208.557613,2.08558E-07,0,1,0
208.564653,2.08565E-07,0,1,0
208.571693,2.08572E-07,0,1,0
208.578733,2.08579E-07,0,1,0
208.585772,2.08586E-07,0,1,0
208.59281,2.08593E-07,0,1,0
208.599848,2.086E-07,0,1,0
208.606886,2.08607E-07,0,1,0
208.613924,2.08614E-07,0,1,0
208.620961,2.08621E-07,0,1,0
208.627997,2.08628E-07,0,1,0
208.635034,2.08635E-07,0,1,0
208.64207,2.08642E-07,0,1,0
208.649105,2.08649E-07,0,1,0
208.65614,2.08656E-07,0,1,0
208.663175,2.08663E-07,0,1,0
